62881,FRANCISCO DANILO BASTOS FORTE,DANILO FORTE,CE,PSB,92,197,1,8,33733,0.00883407938813625
144523,DANIEL ELIAS CARVALHO VILELA,DANIEL VILELA,GO,PMDB,92,151,0,4,33733,0.00732220674117333
141515,OTAVIO SANTOS SILVA LEITE,OTAVIO LEITE,RJ,PSDB,92,961,3,12,33733,0.0316603919011057
160619,JOSE NUNES SOARES,JOSE NUNES,BA,PSD,92,139,0,8,33733,0.00708505024753209
74400,PAULO ROBERTO SEVERO PIMENTA,PAULO PIMENTA,RS,PT,92,542,7,16,33733,0.019476477040287
178854,ELMAR JOSE VIEIRA NASCIMENTO,ELMAR NASCIMENTO,BA,DEM,92,27,0,4,33733,0.00364628108973409
178969,FABIO CRUZ MITIDIERI,FABIO MITIDIERI,SE,PSD,92,109,0,4,33733,0.00607713514955681
178872,GIVALDO VIEIRA DA SILVA,GIVALDO VIEIRA,ES,PT,92,48,0,4,33733,0.00426881688554235
178956,MARIANA FONSECA RIBEIRO CARVALHO DE MORAES,MARIANA CARVALHO,RO,PSDB,92,91,0,4,33733,0.00554353303886402
178892,DAMINA DE CARVALHO PEREIRA,DAMINA PEREIRA,MG,PMB,92,45,0,4,33733,0.00417988320042688
141555,VINICIUS RAPOZO DE CARVALHO,VINICIUS CARVALHO,SP,PRB,92,323,0,8,33733,0.0125396496012806
178835,AFONSO ANTUNES DA MOTTA,AFONSO MOTTA,RS,PDT,92,53,0,8,33733,0.00453561794088874
74457,MORONI BING TORGAN,MORONI TORGAN,CE,DEM,92,323,3,8,33733,0.0126285832863961
74095,PAUDERNEY TOMAZ AVELINO,PAUDERNEY AVELINO,AM,DEM,92,801,5,12,33733,0.0269765511516912
133439,ANDRE PEIXOTO FIGUEIREDO LIMA,ANDRE FIGUEIREDO,CE,PDT,90.4255319148936,917,10,12,33733,0.0305168687017133
160571,JOAO RODRIGUES,JOAO RODRIGUES,SC,PSD,92.8,88,0,8,33733,0.0055968932499333
160659,IOLANDA KEIKO MIASHIRO OTA,KEIKO OTA,SP,PSB,92.8,172,2,8,33733,0.00814632555657665
178964,HEITOR JOSE SCHUCH,HEITOR SCHUCH,RS,PSB,92.8,50,0,4,33733,0.00435182165831678
160556,JOAO CARLOS SIQUEIRA,PADRE JOAO,MG,PT,92.8,288,0,8,33733,0.0115258055909643
141398,CARLOS ALBERTO ROLIM ZARATTINI,CARLOS ZARATTINI,SP,PT,92.8,457,1,12,33733,0.0166839593276613
74374,GERALDO RESENDE PEREIRA,GERALDO RESENDE,MS,PMDB,92.8,954,6,16,33733,0.0316841075504699
141562,WELINGTON COIMBRA,LELO COIMBRA,ES,PMDB,92.8,484,0,12,33733,0.0174547179319954
74359,NILTON BALBINO,NILTON CAPIXABA,RO,PTB,92.8,91,2,12,33733,0.0058636943052797
164359,WALDIR SOARES DE OLIVEIRA,DELEGADO WALDIR,GO,PSDB,92.8,114,0,8,33733,0.00636765185426734
178828,EVANDRO HERRERA BERTONE GUSSI,EVANDRO GUSSI,SP,PV,92.8,83,0,4,33733,0.0053300921945869
74419,LUIZ GONZAGA PATRIOTA,GONZAGA PATRIOTA,PE,PSB,92.8,1151,13,16,33733,0.0377315981383215
141450,HUGO LEAL MELO DA SILVA,HUGO LEAL,RJ,PROS,92.8,1182,4,12,33733,0.0382652002490143
131943,Jarbas de Andrade Vasconcelos,JARBAS VASCONCELOS,PE,PMDB,92.8,12,0,4,33733,0.00322532831352088
73674,ROBERTO EGIDIO BALESTRA,ROBERTO BALESTRA,GO,PP,92.8,183,0,16,33733,0.00865028310556428
93083,CARLOS FELIPE VAZQUEZ DE SOUZA LEAO,CACA LEAO,BA,PP,92.8,24,0,4,33733,0.00358106305398275
178841,JOSE CICERO SOARES DE ALMEIDA,CICERO ALMEIDA,AL,PSD,92.8,36,0,4,33733,0.00393679779444461
74060,DANIEL GOMES DE ALMEIDA,DANIEL ALMEIDA,BA,PCDOB,92.8,649,9,16,33733,0.022731449915513
178842,JOAO HENRIQUE HOLANDA  CALDAS,JHC,AL,PSB,92.8,152,0,4,33733,0.00737556695224261
67312,JULIA MARIA GODINHO DA CRUZ MARINHO,JULIA MARINHO,PA,PSC,92.8,65,0,4,33733,0.00479649008389411
178988,JOAO PAULO TAVARES PAPA,JOAO PAULO PAPA,SP,PSDB,92.8,62,0,4,33733,0.00470755639877864
74688,LUIZ SERGIO NOBREGA DE OLIVEIRA,LUIZ SERGIO,RJ,PT,92.8,275,7,16,33733,0.0115850947143746
73466,RUBENS BUENO,RUBENS BUENO,PR,PPS,92.8,1487,11,8,33733,0.0473957252542021
74010,VALDIR COLATTO,VALDIR COLATTO,SC,PMDB,92.8,838,2,16,33733,0.0281267601458512
178949,ZENAIDE MAIA CALADO PEREIRA DOS SANTOS,ZENAIDE MAIA,RN,PR,92.8,24,1,4,33733,0.0036107076156879
160541,ARTHUR CESAR PEREIRA DE LIRA,ARTHUR LIRA,AL,PP,93.6,91,2,8,33733,0.0057688317078232
160622,VICENTE CANDIDO DA SILVA,VICENTE CANDIDO,SP,PT,93.6,392,1,8,33733,0.0146622002193698
160508,AFONSO BANDEIRA FLORENCE,AFONSO FLORENCE,BA,PT,93.6,314,0,8,33733,0.0123202798446625
178904,EZEQUIEL ANGELO FONSECA,EZEQUIEL FONSECA,MT,PP,93.6,30,0,4,33733,0.0037826460735778
160663,LEOPOLDO COSTA MEYER,LEOPOLDO MEYER,PR,PSB,93.6,94,0,8,33733,0.00579847626952835
178856,JOAO GUALBERTO VASCONCELOS,JOAO GUALBERTO,BA,PSDB,93.6,75,0,4,33733,0.00511665135030979
160573,JOAO JOSE DE ARRUDA JUNIOR,JOAO ARRUDA,PR,PMDB,93.6,137,1,8,33733,0.00710283698455518
179000,MARCELO HENRIQUE TEIXEIRA DIAS,MARCELO ALVARO ANTONIO,MG,PMB,93.6,15,0,4,33733,0.00333797764800047
178992,VITOR LIPPI,VITOR LIPPI,SP,PSDB,93.6,54,0,4,33733,0.00449411555450153
160611,ANTONIO PINHEIRO JUNIOR,TONINHO PINHEIRO,MG,PP,93.6,70,1,8,33733,0.00511665135030979
178847,ARTHUR VIRGILIO DO CARMO RIBEIRO BISNETO,ARTHUR VIRGILIO BISNETO,AM,PSDB,93.6,220,0,4,33733,0.00941511279755729
178953,EXPEDITO GONCALVES FERREIRA NETTO,EXPEDITO NETTO,RO,SD,93.6,30,0,4,33733,0.0037826460735778
178976,BRUNO COVAS LOPES,BRUNO COVAS,SP,PSDB,93.6,177,0,4,33733,0.00814039664423562
178844,PEDRO TORRES BRANDAO VILELA,PEDRO VILELA,AL,PSDB,93.6,19,0,4,33733,0.00345655589482109
178940,JOAO FERREIRA NETO,DR. JOAO,RJ,PR,93.6,51,0,4,33733,0.00440518186938606
178858,MARIO SILVIO MENDES NEGROMONTE JUNIOR,MARIO NEGROMONTE JR.,BA,PP,93.6,49,0,4,33733,0.00434589274597575
178827,MAX FREITAS MAURO FILHO,MAX FILHO,ES,PSDB,93.6,77,0,8,33733,0.00529451872054072
74319,JOSE FRANCISCO PAES LANDIM,PAES LANDIM,PI,PTB,93.6,1820,11,16,33733,0.0575282364450242
178869,VITOR PEREIRA VALIM,VITOR VALIM,CE,PMDB,93.6,96,0,4,33733,0.00573918714611804
178881,ALUISIO GUIMARAES MENDES FILHO,ALUISIO MENDES,MA,PMB,93.6,91,0,4,33733,0.00559096433759227
73441,CELSO UBIRAJARA RUSSOMANNO,CELSO RUSSOMANNO,SP,PRB,93.6,1036,12,12,33733,0.034197966383067
141430,FELIPE LEONE BORNIER DE OLIVEIRA,FELIPE BORNIER,RJ,PSD,93.6,265,2,12,33733,0.0110455636913408
160535,DIONILSO MATEUS MARCON,MARCON,RS,PT,93.6,178,0,8,33733,0.00828861945276139
160561,JOSE OLIMPIO SILVEIRA MORAES,MISSIONARIO JOSE OLIMPIO,SP,PP,93.6,71,0,8,33733,0.00511665135030979
69871,JOAO CARLOS BACELAR BATISTA,BACELAR,BA,PTN,94.4,98,0,4,33733,0.00582219191889248
178915,HEBERTE LAMARCK GOMES DA SILVA,BETINHO GOMES,PE,PSDB,94.4,132,0,4,33733,0.00683010701686776
74253,JULIO LUIZ BAPTISTA LOPES,JULIO LOPES,RJ,PP,94.4,420,5,12,33733,0.0157531200901195
178880,MARCOS ABRAO RORIZ SOARES DE CARVALHO,MARCOS ABRAO,GO,PPS,94.4,35,0,4,33733,0.0039545845314677
74371,RUBENS OTONI GOMIDE,RUBENS OTONI,GO,PT,94.4,221,6,16,33733,0.0100020751193194
160628,LUCIANA BARBOSA DE OLIVEIRA SANTOS,LUCIANA SANTOS,PE,PCDOB,94.4,252,3,8,33733,0.0105949663534225
178972,ALEX SPINELLI MANENTE,ALEX MANENTE,SP,PPS,94.4,155,1,4,33733,0.00754157649779148
178958,CARLOS AUGUSTO ANDRADE SILVA,CARLOS ANDRADE,RR,PHS,94.4,29,0,4,33733,0.00377671716123677
178971,JONY MARCOS DE SOUZA ARAUJO,JONY MARCOS,SE,PRB,94.4,13,0,4,33733,0.00330240417395429
178825,LEONARDO CUNHA DE BRITO,LEO DE BRITO,AC,PT,94.4,71,0,4,33733,0.00502178875285329
73778,LUIZ CARLOS JORGE HAULY,LUIZ CARLOS HAULY,PR,PSDB,94.4,2442,11,16,33733,0.0759908694749948
141516,PAULO ABI-ACKEL,PAULO ABI-ACKEL,MG,PSDB,94.4,274,1,12,33733,0.0113064358343462
178888,CARLOS VICTOR GUTERRES MENDES,VICTOR MENDES,MA,PMB,94.4,46,0,4,33733,0.00428067471022441
74439,WOLNEY QUEIROZ MACIEL,WOLNEY QUEIROZ,PE,PDT,94.4,151,1,12,33733,0.0076601547446121
178831,ANDRE DOS SANTOS ABDON,ANDRE ABDON,AP,PRB,94.4,11,0,4,33733,0.00324311505054398
178891,CAIO NARCIO RODRIGUES DA SILVEIRA,CAIO NARCIO,MG,PSDB,94.4,48,0,4,33733,0.00433996383363472
74651,CARLOS DO CARMO ANDRADE MELLES,CARLOS MELLES,MG,DEM,94.4,198,2,16,33733,0.00920167195328017
178871,EVAIR VIEIRA DE MELO,EVAIR DE MELO,ES,PV,94.4,81,0,4,33733,0.00531823436990484
178878,GIUSEPPE VECCI,GIUSEPPE VECCI,GO,PSDB,94.4,54,0,4,33733,0.00451783120386565
159238,MARCUS VINICIUS CAETANO PESTANA DA SILVA,MARCUS PESTANA,MG,PSDB,94.4,212,1,8,33733,0.00934989476180595
160630,SAGUAS MORAES SOUSA,SAGUAS MORAES,MT,PT,94.4,124,0,8,33733,0.00671152877004714
178836,ALAN RICK MIRANDA,ALAN RICK,AC,PRB,94.4,130,0,4,33733,0.00677081789345745
160511,ALESSANDRO LUCCIOLA MOLON,ALESSANDRO MOLON,RJ,REDE,94.4,488,2,8,33733,0.0175614383541339
178863,ULDURICO ALENCAR PINTO,ULDURICO JUNIOR,BA,PTC,94.4,43,0,4,33733,0.00419174102510894
74460,MARCELO COSTA E CASTRO,MARCELO CASTRO,PI,PMDB,93.6170212765958,161,4,16,33733,0.00814090123251996
73568,CELSO ALENCAR RAMOS JACOB,CELSO JACOB,RJ,PMDB,94.6902654867257,156,0,8,33733,0.00766875953774422
181315,MARCOS DA ROCHA MENDES,MARQUINHO MENDES,RJ,PMDB,95,5,0,4,33733,0.00308303441733614
74277,ANTONIO ADOLPHO LOBBE NETO,LOBBE NETO,SP,PSDB,95.0413223140496,545,8,12,33733,0.0195666357072911
160599,DIMAS FABIANO TOLEDO JUNIOR,DIMAS FABIANO,MG,PP,95.2,58,0,8,33733,0.00477870334687102
178981,HERCULANO CASTILHO PASSOS JUNIOR,HERCULANO PASSOS,SP,PSD,95.2,101,0,4,33733,0.00593484125337207
141487,LUIZ FERNANDO RAMOS FARIA,LUIZ FERNANDO FARIA,MG,PP,95.2,92,1,12,33733,0.00593484125337207
141507,MAURO MARIANI,MAURO MARIANI,SC,PMDB,95.2,123,2,12,33733,0.00688346722793703
141488,LUIZ PAULO TEIXEIRA FERREIRA,PAULO TEIXEIRA,SP,PT,95.2,555,2,12,33733,0.0196899178845641
141531,RODRIGO BATISTA DE CASTRO,RODRIGO DE CASTRO,MG,PSDB,95.2,97,0,12,33733,0.00605341950019269
178948,CARLOS ALBERTO DE SOUSA ROSADO SEGUNDO,BETO ROSADO,RN,PP,95.2,40,0,4,33733,0.0041265229893576
74378,ASSIS MIGUEL DO COUTO,ASSIS DO COUTO,PR,PMB,95.2,292,5,16,33733,0.0121009100880443
178955,LUIZ CLAUDIO PEREIRA ALVES,LUIZ CLAUDIO,RO,PR,95.2,42,0,4,33733,0.00418581211276791
141529,ROBERTO PEREIRA DE BRITTO,ROBERTO BRITTO,BA,PP,95.2,316,0,12,33733,0.0125455785136217
178900,CARLOS EDUARDO XAVIER MARUN,CARLOS MARUN,MS,PMDB,95.2,74,0,4,33733,0.00513443808733288
118594,MARCELO SQUASSONI,MARCELO SQUASSONI,SP,PRB,95.2,26,0,4,33733,0.00371149912548543
178922,FRANCISCO TADEU BARBOSA DE ALENCAR,TADEU ALENCAR,PE,PSB,95.2,49,0,4,33733,0.004393324044704
178883,ELIZIANE PEREIRA GAMA FERREIRA,ELIZIANE GAMA,MA,REDE,95.2,161,0,4,33733,0.00771351495568138
160673,GIOVANI CHERINI,GIOVANI CHERINI,RS,PDT,95.2,321,0,8,33733,0.0125752230753268
178910,JOAQUIM PASSARINHO PINTO DE SOUZA PORTO,JOAQUIM PASSARINHO,PA,PSD,95.2,72,0,4,33733,0.00507514896392257
141500,MARCOS MONTES CORDEIRO,MARCOS MONTES,MG,PSD,95.2,392,1,12,33733,0.0148282097649186
178998,TANIA RAQUEL DE QUEIROZ MUNIZ,RAQUEL MUNIZ,MG,PSC,95.2,63,0,4,33733,0.00480834790857617
178934,ANTONIO WANDSCHEER,TONINHO WANDSCHEER,PR,PMB,95.2,21,0,4,33733,0.00356327631695965
74057,ALICE MAZZUCO PORTUGAL,ALICE PORTUGAL,BA,PCDOB,95.2,982,7,16,33733,0.0326149467880117
178876,CELIO ANTONIO DA SILVEIRA,CELIO SILVEIRA,GO,PSDB,95.2,41,0,4,33733,0.00415616755106276
178909,HELIO LEITE DA SILVA,HELIO LEITE,PA,DEM,95.2,68,0,4,33733,0.00495657071710195
141503,MARIA DO SOCORRO JO MORAES,JO MORAES,MG,PCDOB,95.2,406,4,12,33733,0.0153321673139063
76287,MARCELO VIVIANI GONCALVES,MARCELO MATOS,RJ,PDT,95.2,136,0,8,33733,0.00709097915987312
178901,TEREZA CRISTINA CORREA DA COSTA DIAS,TEREZA CRISTINA,MS,PSB,95.2,93,0,4,33733,0.00569768475973083
74156,JOSE LEONARDO COSTA MONTEIRO,LEONARDO MONTEIRO,MG,PT,95.2,289,3,16,33733,0.0119526872795186
160633,LUIZ HENRIQUE MANDETTA,MANDETTA,MS,DEM,95.2,303,2,8,33733,0.0121009100880443
74449,PEDRO FERNANDES RIBEIRO,PEDRO FERNANDES,MA,PTB,95.2,326,5,16,33733,0.0131088251860196
160639,MARIA AUXILIADORA SEABRA REZENDE,PROFESSORA DORINHA SEABRA REZENDE,TO,DEM,95.2,476,2,8,33733,0.0172294192630362
160641,MARCIVANIA DO SOCORRO DA ROCHA FLEXA,PROFESSORA MARCIVANIA,AP,PT,95.2,20,0,8,33733,0.00365221000207512
167493,WEVERTON ROCHA MARQUES DE SOUSA,WEVERTON ROCHA,MA,PDT,93.9024390243902,163,1,8,33733,0.0078825612612098
187008,SILAS FREIRE PEREIRA E SILVA,SILAS FREIRE,PI,PR,95.4545454545455,58,0,4,33733,0.00466767098848443
178864,JOSE ADAIL CARNEIRO SILVA,ADAIL CARNEIRO,CE,PHS,95.5357142857143,57,0,4,33733,0.0046404326412034
73793,EDSON BEZ DE OLIVEIRA,EDINHO BEZ,SC,PMDB,95.8677685950413,611,4,16,33733,0.0215476764176042
74474,CARLOS EDUARDO CINTRA DA COSTA PEREIRA,CARLOS EDUARDO CADOCA,PE,PCDOB,95.9349593495935,285,6,16,33733,0.0119448302656032
74216,RAIMUNDO GOMES DE MATOS,RAIMUNDO GOMES DE MATOS,CE,PSDB,96,642,3,16,33733,0.0224409332108025
4931,IZALCI LUCAS FERREIRA,IZALCI,DF,PSDB,96,1182,2,12,33733,0.0383007737230605
74161,REGINALDO LAZARO DE OLIVEIRA LOPES,REGINALDO LOPES,MG,PT,96,463,5,16,33733,0.01719384578899
178837,RAIMUNDO ANGELIM VASCONCELOS,ANGELIM,AC,PT,96,34,0,4,33733,0.0039723712684908
160567,NELSON MARCHEZAN JUNIOR,NELSON MARCHEZAN JUNIOR,RS,PSDB,96,566,2,8,33733,0.0199211454658643
171617,PAULO FERNANDO DOS SANTOS,PAULAO,AL,PT,96,70,0,8,33733,0.005158153736697
141535,ROGERIO SIMONETTI MARINHO,ROGERIO MARINHO,RN,PSDB,96,262,1,12,33733,0.0109981323926126
73931,JOSE GERALDO TORRES DA SILVA,ZE GERALDO,PA,PT,96,254,3,16,33733,0.0109388432692023
178882,ANDRE LUIS CARVALHO RIBEIRO,ANDRE FUFUCA,MA,PEN,96,107,0,4,33733,0.00613642427296712
141427,FABIO AUGUSTO RAMALHO DOS SANTOS,FABIO RAMALHO,MG,PMB,96,305,0,12,33733,0.0122432039842291
178917,JOAO FERNANDO PONTUAL COUTINHO,JOAO FERNANDO COUTINHO,PE,PSB,96,43,0,4,33733,0.00423917232383719
178840,WHERLES FERNANDES DA ROCHA,ROCHA,AC,PSDB,96,73,0,4,33733,0.00512850917499185
178927,ALIEL MACHADO BARK,ALIEL MACHADO,PR,REDE,96,34,0,4,33733,0.0039723712684908
178873,HELDER IGNACIO SALOMAO,HELDER SALOMAO,ES,PT,96,83,0,4,33733,0.0054249547920434
178997,MOSES HAENDEL MELO RODRIGUES,MOSES RODRIGUES,CE,PPS,96,142,0,4,33733,0.00717398393264756
74762,JOSE SARAIVA FELIPE,SARAIVA FELIPE,MG,PMDB,96,141,3,16,33733,0.00758900779651973
73655,AUGUSTO SILVEIRA DE CARVALHO,AUGUSTO CARVALHO,DF,SD,96,210,1,12,33733,0.00945661518394451
178865,FLAVIO ALVES SABINO,CABO SABINO,CE,PR,96,167,0,4,33733,0.00791509797527644
74655,EDUARDO LUIZ BARROS BARBOSA,EDUARDO BARBOSA,MG,PSDB,96,981,10,16,33733,0.0326979515607862
178965,JOAO DERLY DE OLIVEIRA NUNES JUNIOR,JOAO DERLY,RS,REDE,96,102,0,4,33733,0.00598820146444135
141464,JOSE AIRTON FELIX CIRILO DA SILVA,JOSE AIRTON CIRILO,CE,PT,96,167,1,12,33733,0.00818189903062283
160651,ROGERIO MENDONCA,ROGERIO PENINHA MENDONCA,SC,PMDB,96,228,1,8,33733,0.00987163904781668
160426,ROGERIO SCHUMANN ROSSO,ROGERIO ROSSO,DF,PSD,96,331,0,8,33733,0.0128953843417425
113247,VALMIR PRASCIDELLI,VALMIR PRASCIDELLI,SP,PT,96,62,0,4,33733,0.00480241899623514
178833,ALEXANDRE AUGUSTUS SERFIOTIS,ALEXANDRE SERFIOTIS,RJ,PSD,96.6666666666667,32,0,4,33733,0.00393284518621726
178905,FABIO PAULINO GARCIA,FABIO GARCIA,MT,PSB,96.8,49,0,4,33733,0.00444075534343225
74847,JAIR MESSIAS BOLSONARO,JAIR BOLSONARO,RJ,PP,96.8,610,4,16,33733,0.0215456674473068
132504,ENIO JOSE VERRI,ENIO VERRI,PR,PT,96.8,66,0,4,33733,0.00494471289241989
66828,FAUSTO RUY PINATO,FAUSTO PINATO,SP,PRB,96.8,120,0,4,33733,0.00654551922449827
141429,FELIPE CATALAO MAIA,FELIPE MAIA,RN,DEM,96.8,396,0,12,33733,0.0149645747487623
171619,MARIA MARGARIDA MARTINS SALOMAO,MARGARIDA SALOMAO,MG,PT,96.8,142,1,8,33733,0.00734592239053746
177282,LUIZ GONZAGA RIBEIRO,SUBTENENTE GONZAGA,MG,PDT,96.8,178,0,8,33733,0.00838348205021789
73579,JOAO ALBERTO FRAGA SILVA,ALBERTO FRAGA,DF,DEM,96.8,985,10,12,33733,0.0327216672101503
178963,LUIS ANTONIO FRANCISCATTO COVATTI,COVATTI FILHO,RS,PP,96.8,121,0,4,33733,0.00657516378620342
73768,DILCEU JOAO SPERAFICO,DILCEU SPERAFICO,PR,PP,96.8,257,2,16,33733,0.0110218480419767
73482,HENRIQUE FONTANA JUNIOR,HENRIQUE FONTANA,RS,PT,96.8,261,5,16,33733,0.0112293599739128
74275,JOSE MENTOR GUILHERME DE MELLO NETTO,JOSE MENTOR,SP,PT,96.8,238,1,16,33733,0.0104289568078736
141480,LAZARO BOTELHO MARTINS,LAZARO BOTELHO,TO,PP,96.8,100,0,12,33733,0.0061897844840364
164360,CARMEN EMILIA BONFA ZANOTTO,CARMEN ZANOTTO,SC,PPS,96.8,507,3,8,33733,0.0182254765363294
160758,DOMINGOS SAVIO CAMPOS RESENDE,DOMINGOS SAVIO,MG,PSDB,96.8,263,3,8,33733,0.0109922034802715
114941,JOSINIANE BRAGA NUNES,JOSI NUNES,TO,PMDB,96.8,26,0,4,33733,0.00375893042421368
178886,JOSE JUSCELINO DOS SANTOS REZENDE FILHO,JUSCELINO FILHO,MA,PMB,96.8,59,0,4,33733,0.0047372009604838
178860,PAULO VELLOSO DANTAS AZI,PAULO AZI,BA,DEM,96.8,74,0,4,33733,0.00518186938606113
160517,PAULO ROBERTO FOLETTO,PAULO FOLETTO,ES,PSB,96.8,183,1,8,33733,0.00856134942044882
178874,ANTONIO SERGIO ALVES VIDIGAL,SERGIO VIDIGAL,ES,PDT,96.8,161,0,4,33733,0.00776094625440963
178962,ANTONIO CARLOS GOMES DA SILVA,CARLOS GOMES,RS,PRB,96.8,34,0,4,33733,0.00399608691785492
160666,FELIX DE ALMEIDA MENDONCA JUNIOR,FELIX MENDONCA JUNIOR,BA,PDT,96.8,476,1,8,33733,0.0172472060000593
178884,HILDO AUGUSTO DA ROCHA NETO,HILDO ROCHA,MA,PMDB,96.8,231,0,4,33733,0.00983606557377049
191945,JOSE AUGUSTO NALIN,ZE AUGUSTO NALIN,RJ,PMDB,88.8888888888889,4,0,4,33733,0.00287222864521059
146829,FABIANO TAQUES HORTA,FABIANO HORTA,RJ,PT,92.6829268292683,6,0,4,33733,0.00304399036045618
74308,VICENTE FERREIRA DE ARRUDA COELHO,VICENTE ARRUDA,CE,PROS,94.6428571428571,428,0,16,33733,0.0159678314156125
189593,WADIH NEMER DAMOUS FILHO,WADIH DAMOUS,RJ,PT,96.4285714285714,30,0,4,33733,0.00386649783382953
160643,JORGE SILVA,DR. JORGE SILVA,ES,PROS,97.6,305,0,8,33733,0.0121720570361367
74352,NILSON PINTO DE OLIVEIRA,NILSON PINTO,PA,PSDB,97.6,181,7,16,33733,0.00894079981027481
74459,ATILA FREITAS LIRA,ATILA LIRA,PI,PSB,97.6,492,6,16,33733,0.0181306139388729
92346,EDUARDO NANTES BOLSONARO,EDUARDO BOLSONARO,SP,PSC,97.6,93,1,4,33733,0.00579847626952835
74317,JULIO CESAR DE CARVALHO LIMA,JULIO CESAR,PI,PSD,97.6,525,4,16,33733,0.0190495953517327
178894,LAUDIVIO ALVARENGA CARVALHO,LAUDIVIO CARVALHO,MG,PMDB,97.6,112,0,4,33733,0.00633207838022115
73483,LUIS CARLOS HEINZE,LUIS CARLOS HEINZE,RS,PP,97.6,962,5,16,33733,0.0320339133785907
178826,SERGIO OLIMPIO GOMES,MAJOR OLIMPIO,SP,PMB,97.6,168,0,4,33733,0.00799217383570984
74787,MILTON ANTONIO CASQUEL MONTI,MILTON MONTI,SP,PR,97.6,715,5,16,33733,0.0247117066374174
178968,ADELSON BARRETO DOS SANTOS,ADELSON BARRETO,SE,PTB,97.6,6,0,4,33733,0.0031897548394747
73433,ARLINDO CHIGNALIA JUNIOR,ARLINDO CHINAGLIA,SP,PT,97.6,751,8,16,33733,0.0258678445439184
73434,ARNALDO FARIA DE SA,ARNALDO FARIA DE SA,SP,PTB,97.6,3492,19,16,33733,0.107449678356505
141440,FRANCISCO LOPES DA SILVA,CHICO LOPES,CE,PCDOB,97.6,717,2,12,33733,0.0245634838288916
178929,DIEGO ALEXSANDER GONCALO PAULA GARCIA,DIEGO GARCIA,PR,PHS,97.6,135,1,4,33733,0.00704354786114487
178977,EDUARDO PEDROSA CURY,EDUARDO CURY,SP,PSDB,97.6,36,0,4,33733,0.00407909169062935
141470,JOSE NOBRE GUIMARAES,JOSE GUIMARAES,CE,PT,97.6,396,0,12,33733,0.0149882903981265
141484,LUCIO DUTRA VALE,LUCIO VALE,PA,PR,97.6,102,0,12,33733,0.00627278925681084
74812,PEDRO PINHEIRO CHAVES,PEDRO CHAVES,GO,PMDB,97.6,245,3,16,33733,0.0107194735125841
160621,SANDRO ALEX CRUZ DE OLIVEIRA,SANDRO ALEX,PR,PPS,97.6,329,1,8,33733,0.0129131710787656
160653,ROBERTO ALVES DE LUCENA,ROBERTO DE LUCENA,SP,PV,80,416,1,8,33733,0.0149705036611034
192120,ANGELA ALBINO,ANGELA ALBINO,SC,PCDOB,90.4761904761905,8,0,4,33733,0.00303786175188067
101309,DAVIDSON DE MAGALHAES SANTOS,DAVIDSON MAGALHAES,BA,PCDOB,98.3471074380165,76,0,4,33733,0.00528702183138222
133374,ADEMIR CAMILO PRATES RODRIGUES,ADEMIR CAMILO,MG,PROS,98.3870967741936,478,1,16,33733,0.0175907004053655
178974,ANDRES NAVARRO SANCHEZ,ANDRES SANCHEZ,SP,PT,98.4,31,0,4,33733,0.0039545845314677
178832,LEANDRE DAL PONTE,LEANDRE,PR,PV,98.4,75,0,4,33733,0.00525894524649453
74299,JOSE LEONIDAS DE MENEZES CRISTINO,LEONIDAS CRISTINO,CE,PROS,98.4,81,1,8,33733,0.00558503542525124
178987,ORLANDO SILVA DE JESUS JUNIOR,ORLANDO SILVA,SP,PCDOB,98.4,99,0,4,33733,0.00597041472741826
141552,VALTENIR LUIZ PEREIRA,VALTENIR PEREIRA,MT,PMB,98.4,741,3,12,33733,0.0253283135208846
160545,ALEXANDRE LEITE DA SILVA,ALEXANDRE LEITE,SP,DEM,98.4,701,0,8,33733,0.0239350191207423
160553,ANTONIO LUIZ PARANHOS RIBEIRO LEITE DE BRITO,ANTONIO BRITO,BA,PTB,98.4,126,0,8,33733,0.00688939614027807
160538,ELVINO JOSE BOHN GASS,BOHN GASS,RS,PT,98.4,150,0,8,33733,0.00760086562120179
134812,EDMILSON BRITO RODRIGUES,EDMILSON RODRIGUES,PA,PSOL,98.4,174,0,4,33733,0.00819375685530489
178970,JOAO SOMARIVA DANIEL,JOAO DANIEL,SE,PT,98.4,150,0,4,33733,0.00748228737438117
178932,MARCELO BELINATI MARTINS,MARCELO BELINATI,PR,PP,98.4,881,0,4,33733,0.0291524619808496
178829,JOSE AUGUSTO ROSA,CAPITAO AUGUSTO,SP,PR,98.4,159,0,4,33733,0.00774908842972757
160575,ERIKA JUCA KOKAY,ERIKA KOKAY,DF,PT,98.4,1049,1,8,33733,0.0342809711558415
160649,ESPERIDIAO AMIN HELOU FILHO,ESPERIDIAO AMIN,SC,PP,98.4,423,1,8,33733,0.0157234755284143
73781,NELSON MEURER,NELSON MEURER,PR,PP,98.4,190,5,16,33733,0.00917202739157501
160637,RONALDO FONSECA DE SOUZA,RONALDO FONSECA,DF,PROS,98.4,319,1,8,33733,0.0126404411110782
74283,VICENTE PAULO DA SILVA,VICENTINHO,SP,PT,98.4,824,8,16,33733,0.0280556131977589
178952,WALTER PEREIRA ALVES,WALTER ALVES,RN,PMDB,98.4,33,0,4,33733,0.00401387365487801
178923,JOSE CAVALCANTI ALVES JUNIOR,ZECA CAVALCANTI,PE,PTB,98.4,16,0,4,33733,0.00350991610589037
